i	j	x	r	mach	theta	press	temp
64	33	0.765717	0.597341	1.59648	9.14383	72.1833	3415.91
65	33	0.778713	0.589965	1.60133	9.1259	71.657	3410.6
66	33	0.791851	0.582544	1.60639	9.10326	71.1107	3405.06
67	33	0.805269	0.575004	1.61186	9.07089	70.5242	3399.07
68	33	0.818406	0.567657	1.61696	9.04852	69.9811	3393.48
69	33	0.831701	0.560259	1.62231	9.02026	69.4145	3387.62
70	33	0.845256	0.552754	1.62806	8.98237	68.8098	3381.33
71	33	0.858616	0.545393	1.63358	8.95069	68.2334	3375.29
72	33	0.871931	0.538092	1.63909	8.91946	67.6615	3369.25
73	33	0.885525	0.530675	1.64505	8.87724	67.0476	3362.73
74	33	0.899192	0.523254	1.65118	8.8309	66.4212	3356.03
75	33	0.912375	0.51613	1.65671	8.79964	65.86	3349.98
76	33	0.925898	0.508857	1.66281	8.7543	65.2461	3343.31
77	33	0.939571	0.501538	1.6692	8.70129	64.607	3336.32
78	33	0.95307	0.494346	1.67546	8.65158	63.9871	3329.49
79	33	0.966281	0.48734	1.68143	8.60863	63.3999	3322.97
80	33	0.979747	0.480231	1.68788	8.55328	62.7703	3315.93
81	33	0.99329	0.473112	1.69457	8.49144	62.1231	3308.63
82	33	1.00663	0.466129	1.70114	8.43164	61.4925	3301.46
83	33	1.01872	0.459833	1.70696	8.38241	60.9389	3295.12
84	33	1.02151	0.458379	1.70919	8.34142	60.7273	3292.69
85	33	1.02609	0.455999	1.7123	8.29275	60.4346	3289.31
86	33	1.03238	0.452739	1.71611	8.24052	60.0764	3285.15
87	33	1.03991	0.44884	1.71994	8.20251	59.7181	3280.98
88	33	1.04933	0.443975	1.72471	8.15623	59.2754	3275.79
89	33	1.06064	0.438152	1.73037	8.10281	58.7524	3269.62
90	33	1.07378	0.43141	1.73684	8.04536	58.1608	3262.6
91	33	1.08878	0.423749	1.74413	7.98328	57.4987	3254.66
92	33	1.1058	0.415099	1.75248	7.91183	56.7492	3245.6
93	33	1.12509	0.405348	1.7623	7.82051	55.8784	3234.95
94	33	1.14689	0.394392	1.77431	7.68811	54.8284	3221.93
95	33	1.17368	0.381004	1.7913	7.45145	53.3727	3203.55
96	33	1.20784	0.364032	1.81506	7.07537	51.3916	3177.89
97	33	1.2364	0.349926	1.83152	6.87157	50.0575	3160.17
98	33	1.26985	0.333493	1.85358	6.5396	48.3164	3136.47
99	33	1.30082	0.318351	1.87179	6.30439	46.9201	3116.98
100	33	1.33553	0.301469	1.89432	5.96977	45.2412	3092.93
101	33	1.36923	0.285148	1.91462	5.69553	43.7742	3071.33
102	33	1.40585	0.267481	1.93828	5.34452	42.1179	3046.24
103	33	1.4424	0.249911	1.96078	5.02993	40.5957	3022.5
104	33	1.48141	0.231215	1.98599	4.65428	38.9486	2996
105	33	1.52101	0.212284	2.01078	4.29852	37.389	2970.08
106	33	1.56283	0.192324	2.03789	3.89215	35.7484	2941.88
107	33	1.60576	0.171865	2.0651	3.49399	34.1683	2913.75
108	33	1.65087	0.150379	2.09442	3.0518	32.5379	2883.62
109	33	1.69752	0.128158	2.12425	2.60948	30.9534	2853.17
110	33	1.74644	0.104837	2.15611	2.12673	29.3407	2820.9
111	33	1.79732	0.0805412	2.1888	1.6381	27.7679	2788.05
112	33	1.85066	0.0550047	2.22357	1.10948	26.1825	2753.42
113	33	1.90641	0.0282267	2.25941	0.572636	24.6383	2718.07
114	33	1.96493	0	2.29759	0	23.0886	2680.79

0	34	0.135378	1.01154	1.433	9.74261	91.7634	3594.73
1	34	0.140842	1.00778	1.43343	9.77304	91.7062	3594.25
2	34	0.14649	1.00391	1.43397	9.80219	91.6367	3593.67
3	34	0.152321	0.99992	1.43459	9.83004	91.5547	3592.99
4	34	0.158337	0.995812	1.43532	9.85658	91.4601	3592.2
5	34	0.164537	0.991585	1.43614	9.88178	91.3529	3591.3
6	34	0.170922	0.987243	1.43706	9.90565	91.233	3590.3
7	34	0.177492	0.982784	1.43808	9.92821	91.1005	3589.19
8	34	0.184247	0.978212	1.4392	9.94946	90.9554	3587.98
9	34	0.191186	0.973526	1.44041	9.96944	90.7979	3586.65
10	34	0.198309	0.968728	1.44172	9.98818	90.6281	3585.23
11	34	0.205614	0.963821	1.44312	10.0057	90.4463	3583.7
12	34	0.2131	0.958805	1.44462	10.0221	90.2526	3582.06
13	34	0.220767	0.953683	1.44621	10.0373	90.0474	3580.33
14	34	0.228613	0.948457	1.44789	10.0515	89.8308	3578.5
15	34	0.236635	0.943128	1.44966	10.0647	89.6032	3576.57
16	34	0.244833	0.9377	1.45152	10.0769	89.3649	3574.54
17	34	0.253204	0.932175	1.45346	10.0882	89.116	3572.43
18	34	0.261747	0.926554	1.45549	10.0986	88.857	3570.22
19	34	0.270459	0.920841	1.45759	10.1081	88.588	3567.92
20	34	0.279338	0.915038	1.45978	10.1169	88.3093	3565.53
21	34	0.288382	0.909148	1.46205	10.1249	88.0212	3563.05
22	34	0.29759	0.903172	1.4644	10.1321	87.7238	3560.49
23	34	0.306958	0.897114	1.46683	10.1386	87.4174	3557.84
24	34	0.316485	0.890976	1.46933	10.1444	87.1021	3555.11
25	34	0.326168	0.884761	1.47191	10.1495	86.778	3552.29
26	34	0.336006	0.87847	1.47456	10.1539	86.4452	3549.39
27	34	0.345997	0.872106	1.47729	10.1576	86.1039	3546.41
28	34	0.356138	0.865672	1.4801	10.1606	85.754	3543.34
29	34	0.366428	0.859169	1.48299	10.1628	85.3956	3540.18
30	34	0.376865	0.8526	1.48595	10.1642	85.0287	3536.95
31	34	0.387448	0.845967	1.48899	10.1648	84.6532	3533.62
32	34	0.398174	0.839272	1.49211	10.1645	84.2692	3530.2
33	34	0.409043	0.832517	1.49532	10.1634	83.8765	3526.7
34	34	0.420053	0.825703	1.49861	10.1612	83.4751	3523.11
35	34	0.431203	0.818833	1.50198	10.1581	83.0648	3519.42
36	34	0.442491	0.811907	1.50543	10.1539	82.6456	3515.63
37	34	0.453917	0.804929	1.50898	10.1485	82.2175	3511.75
38	34	0.465479	0.797899	1.51262	10.1419	81.7802	3507.77
39	34	0.477176	0.79082	1.51634	10.134	81.3336	3503.69
40	34	0.489007	0.783692	1.52017	10.1248	80.8778	3499.51
41	34	0.500971	0.776517	1.52408	10.1142	80.4126	3495.22
42	34	0.513067	0.769298	1.5281	10.1021	79.9379	3490.82
43	34	0.525294	0.762034	1.53221	10.0884	79.4537	3486.32
44	34	0.53765	0.754729	1.53643	10.0731	78.9599	3481.7
45	34	0.550135	0.747382	1.54075	10.0561	78.4565	3476.97
46	34	0.562747	0.739997	1.54517	10.0373	77.9435	3472.12
47	34	0.575484	0.732574	1.5497	10.0168	77.421	3467.16
48	34	0.588346	0.725116	1.55434	9.99433	76.889	3462.08
49	34	0.60133	0.717623	1.55908	9.96996	76.3476	3456.89
50	34	0.614435	0.710098	1.56393	9.94361	75.7968	3451.57
51	34	0.627659	0.702542	1.5689	9.91523	75.2369	3446.13
52	34	0.640717	0.695117	1.57352	9.89688	74.7182	3441.07
53	34	0.653316	0.687988	1.57746	9.89697	74.278	3436.75
54	34	0.665983	0.680855	1.58159	9.89235	73.8191	3432.22
55	34	0.678543	0.673816	1.58561	9.89107	73.3746	3427.82
56	34	0.691371	0.666662	1.59	9.88113	72.8918	3423.01
57	34	0.704075	0.659611	1.59421	9.87641	72.4304	3418.39
58	34	0.717147	0.652391	1.59891	9.8603	71.9189	3413.25
59	34	0.72998	0.645338	1.60327	9.85352	71.4465	3408.47
60	34	0.743162	0.638128	1.6081	9.836	70.9272	3403.19
61	34	0.756379	0.630935	1.61296	9.81835	70.4069	3397.86
62	34	0.76955	0.623803	1.61775	9.80308	69.8966	3392.61
63	34	0.783065	0.61652	1.62301	9.77697	69.3406	3386.86
64	34	0.796375	0.609384	1.62799	9.75834	68.8166	3381.4
65	34	0.809835	0.602203	1.63319	9.735	68.2736	3375.71
66	34	0.82359	0.594901	1.6388	9.70204	67.6918	3369.57
67	34	0.837052	0.58779	1.64404	9.67882	67.152	3363.84
68	34	0.850681	0.580627	1.64953	9.64974	66.5897	3357.83
69	34	0.864584	0.573356	1.65542	9.61114	65.9909	3351.39
70	34	0.878285	0.566225	1.66108	9.57856	65.4196	3345.2
71	34	0.891942	0.559153	1.66674	9.54635	64.8529	3339.02
72	34	0.905893	0.551963	1.67284	9.50328	64.2458	3332.35
73	34	0.919925	0.544766	1.67911	9.4561	63.627	3325.5
74	34	0.93345	0.537863	1.68479	9.42364	63.0712	3319.3
75	34	0.947337	0.530808	1.69103	9.37729	62.465	3312.5
76	34	0.961384	0.523705	1.69757	9.32336	61.8348	3305.36
77	34	0.975254	0.516725	1.70396	9.2726	61.2234	3298.39
78	34	0.988822	0.509928	1.71008	9.22839	60.6438	3291.72
79	34	1.00267	0.503024	1.71667	9.17198	60.0238	3284.54
80	34	1.01659	0.496107	1.7235	9.10915	59.3871	3277.1
81	34	1.03032	0.489321	1.73022	9.04826	58.7669	3269.8
82	34	1.04274	0.483204	1.73616	8.99785	58.222	3263.33
83	34	1.04565	0.481778	1.73842	8.95738	58.0168	3260.88
84	34	1.05039	0.47945	1.74156	8.90907	57.7318	3257.47
85	34	1.05687	0.476271	1.74543	8.85694	57.382	3253.26
86	34	1.06463	0.472478	1.74934	8.81837	57.0301	3249.01
87	34	1.07432	0.467745	1.75421	8.77131	56.5953	3243.73
88	34	1.08597	0.462081	1.76	8.71685	56.0816	3237.44
89	34	1.09949	0.455524	1.76661	8.65798	55.5	3230.28
90	34	1.11493	0.448073	1.77407	8.59405	54.8491	3222.19
91	34	1.13244	0.439659	1.78261	8.52036	54.1127	3212.94
92	34	1.15231	0.430166	1.79265	8.4266	53.2585	3202.09
93	34	1.17479	0.419483	1.80489	8.29213	52.2317	3188.86
94	34	1.20251	0.406385	1.82212	8.05516	50.8155	3170.28
95	34	1.23794	0.389732	1.84618	7.68136	48.8949	3144.42
96	34	1.26745	0.375939	1.86294	7.47559	47.594	3126.44
97	34	1.30213	0.35981	1.88532	7.14463	45.9054	3102.53
98	34	1.33418	0.344978	1.90386	6.9075	44.5462	3082.76
99	34	1.37019	0.32839	1.92673	6.57344	42.9191	3058.47
100	34	1.40511	0.312371	1.94741	6.29745	41.494	3036.6
101	34	1.44313	0.294987	1.97145	5.94675	39.891	3011.27
102	34	1.48106	0.277703	1.99436	5.6306	38.4156	2987.24
103	34	1.52162	0.259273	2.01999	5.25515	36.8239	2960.48
104	34	1.56277	0.240609	2.04523	4.898	35.3155	2934.28
105	34	1.60631	0.220891	2.07279	4.49181	33.7332	2905.82
106	34	1.651	0.200671	2.10051	4.09238	32.2085	2877.38
107	34	1.69803	0.179397	2.13033	3.65045	30.6393	2846.99
108	34	1.74667	0.157379	2.16072	3.20695	29.114	2816.25
109	34	1.79775	0.134228	2.19313	2.7247	27.5656	2783.72
110	34	1.8509	0.110087	2.22645	2.23485	26.0552	2750.57
111	34	1.9067	0.0846656	2.26182	1.70762	24.5375	2715.7
112	34	1.96505	0.0579789	2.29838	1.16874	23.0574	2680.02
113	34	2.02638	0.0297889	2.33716	0.587957	21.5813	2642.58
114	34	2.09082	0	2.37721	0	20.1525	2604.38

0	35	0.144798	1.01321	1.45517	10.4279	88.8971	3570.56
1	35	0.150549	1.00948	1.45576	10.4573	88.8225	3569.92
2	35	0.156488	1.00564	1.45644	10.4855	88.7356	3569.18
3	35	0.162615	1.00169	1.45722	10.5123	88.6362	3568.33
4	35	0.168931	0.997617	1.45809	10.5378	88.5243	3567.37
5	35	0.175436	0.993436	1.45907	10.562	88.3998	3566.3
6	35	0.18213	0.989143	1.46015	10.5849	88.2629	3565.13
7	35	0.189012	0.98474	1.46132	10.6065	88.1136	3563.85
8	35	0.196083	0.980229	1.4626	10.6268	87.952	3562.45
9	35	0.203342	0.975609	1.46397	10.6459	87.7783	3560.96
10	35	0.210787	0.970884	1.46544	10.6638	87.5926	3559.35
11	35	0.218418	0.966054	1.467	10.6805	87.3953	3557.65
12	35	0.226233	0.961122	1.46866	10.6961	87.1865	3555.84
13	35	0.234231	0.95609	1.47041	10.7107	86.9665	3553.93
14	35	0.24241	0.950959	1.47224	10.7242	86.7356	3551.92
15	35	0.250768	0.945733	1.47417	10.7368	86.494	3549.82
16	35	0.259304	0.940412	1.47619	10.7484	86.2421	3547.62
17	35	0.268016	0.935	1.47828	10.7592	85.9801	3545.32
18	35	0.276901	0.929498	1.48047	10.7691	85.7083	3542.94
19	35	0.285958	0.92391	1.48273	10.7782	85.4269	3540.46
20	35	0.295183	0.918237	1.48508	10.7866	85.1361	3537.89
21	35	0.304576	0.912483	1.48751	10.7942	84.8362	3535.24
22	35	0.314133	0.906649	1.49001	10.801	84.5273	3532.5
23	35	0.323853	0.900738	1.4926	10.8072	84.2096	3529.67
24	35	0.333734	0.894752	1.49526	10.8126	83.8833	3526.76
25	35	0.343773	0.888693	1.498	10.8174	83.5483	3523.76
26	35	0.353969	0.882564	1.50082	10.8214	83.205	3520.68
27	35	0.364319	0.876367	1.50372	10.8247	82.8531	3517.51
28	35	0.374823	0.870104	1.5067	10.8272	82.4929	3514.25
29	35	0.385477	0.863777	1.50975	10.8289	82.1243	3510.91
30	35	0.396281	0.857388	1.51289	10.8298	81.7473	3507.48
31	35	0.407233	0.850939	1.51611	10.8298	81.3618	3503.95
32	35	0.418332	0.844431	1.51941	10.8289	80.9679	3500.34
33	35	0.429576	0.837868	1.5228	10.8271	80.5653	3496.63
34	35	0.440963	0.831249	1.52627	10.8242	80.1541	3492.83
35	35	0.452494	0.824577	1.52983	10.8202	79.7342	3488.93
36	35	0.464166	0.817854	1.53348	10.8151	79.3054	3484.93
37	35	0.475979	0.81108	1.53722	10.8087	78.8677	3480.84
38	35	0.487932	0.804259	1.54105	10.8011	78.421	3476.64
39	35	0.500023	0.79739	1.54499	10.7921	77.9652	3472.33
40	35	0.512252	0.790475	1.54901	10.7816	77.5003	3467.92
41	35	0.524617	0.783517	1.55314	10.7697	77.0261	3463.39
42	35	0.537118	0.776515	1.55737	10.7562	76.5426	3458.76
43	35	0.549753	0.769473	1.5617	10.741	76.0499	3454.02
44	35	0.562522	0.76239	1.56614	10.7242	75.5478	3449.16
45	35	0.575423	0.755269	1.57068	10.7056	75.0365	3444.18
46	35	0.588454	0.748112	1.57533	10.6852	74.5159	3439.08
47	35	0.601615	0.740918	1.58009	10.6628	73.9861	3433.87
48	35	0.614903	0.733691	1.58495	10.6386	73.4472	3428.54
49	35	0.628318	0.726432	1.58993	10.6124	72.8992	3423.09
50	35	0.641856	0.719142	1.59502	10.5841	72.3424	3417.51
51	35	0.65522	0.711981	1.59977	10.5657	71.8257	3412.31
52	35	0.668104	0.705112	1.60384	10.5654	71.3849	3407.84
53	35	0.681061	0.698238	1.60811	10.5604	70.9262	3403.18
54	35	0.693908	0.691455	1.61226	10.5587	70.4817	3398.63
55	35	0.707035	0.684558	1.61678	10.5484	70.0001	3393.68
56	35	0.720034	0.677762	1.62113	10.5431	69.5393	3388.92
57	35	0.733417	0.670799	1.62596	10.5266	69.0301	3383.63
58	35	0.746551	0.664	1.63046	10.5192	68.5588	3378.7
59	35	0.760051	0.657046	1.63542	10.5012	68.0422	3373.27
60	35	0.773589	0.650108	1.64042	10.4829	67.5249	3367.8
61	35	0.787078	0.643229	1.64535	10.467	67.0172	3362.41
62	35	0.80093	0.636201	1.65075	10.4403	66.4656	3356.5
63	35	0.814567	0.629316	1.65587	10.4209	65.945	3350.9
64	35	0.828362	0.622386	1.66122	10.3968	65.4061	3345.06
65	35	0.842469	0.615335	1.66697	10.3632	64.83	3338.77
66	35	0.856269	0.608472	1.67235	10.3391	64.2947	3332.89
67	35	0.870246	0.601556	1.67799	10.3091	63.7378	3326.73
68	35	0.884514	0.594531	1.68402	10.2697	63.1459	3320.14
69	35	0.898571	0.587643	1.68983	10.2362	62.5807	3313.8
70	35	0.912583	0.580812	1.69564	10.203	62.0202	3307.47
71	35	0.926908	0.573861	1.70189	10.159	61.4211	3300.65
72	35	0.941321	0.566903	1.70831	10.1109	60.8108	3293.65
73	35	0.955203	0.560232	1.71413	10.0773	60.2617	3287.3
74	35	0.96947	0.553409	1.72052	10.0299	59.6642	3280.35
75	35	0.98391	0.546535	1.72721	9.97498	59.044	3273.07
76	35	0.998166	0.53978	1.73376	9.92314	58.4421	3265.95
77	35	1.01211	0.533204	1.74002	9.87766	57.8713	3259.14
78	35	1.02635	0.526518	1.74676	9.82016	57.2619	3251.81
79	35	1.04068	0.519817	1.75374	9.75631	56.6369	3244.23
80	35	1.05481	0.513242	1.7606	9.69432	56.0282	3236.79
81	35	1.06759	0.507316	1.76669	9.64274	55.493	3230.19
82	35	1.0706	0.505921	1.76896	9.60274	55.2942	3227.73
83	35	1.07551	0.503653	1.77214	9.55474	55.017	3224.28
84	35	1.08221	0.50056	1.77607	9.50267	54.6759	3220.02
85	35	1.0902	0.496881	1.78007	9.46352	54.3311	3215.69
86	35	1.10018	0.49229	1.78504	9.41568	53.9049	3210.31
87	35	1.11217	0.486796	1.79096	9.36018	53.4013	3203.91
88	35	1.1261	0.480438	1.79772	9.29991	52.831	3196.61
89	35	1.14199	0.473212	1.80536	9.23417	52.1926	3188.35
90	35	1.16003	0.46505	1.8141	9.15832	51.4706	3178.93
91	35	1.1805	0.455835	1.82435	9.0622	50.6346	3167.88
92	35	1.2037	0.445447	1.83684	8.92572	49.6327	3154.45
93	35	1.2324	0.432671	1.85434	8.68837	48.2573	3135.66
94	35	1.26917	0.41638	1.87871	8.31652	46.3981	3109.58
95	35	1.29968	0.40293	1.8958	8.10882	45.1323	3091.34
96	35	1.33567	0.387147	1.91852	7.77864	43.4974	3067.19
97	35	1.36885	0.372659	1.93742	7.53961	42.1773	3047.16
98	35	1.40624	0.356407	1.96066	7.2059	40.6035	3022.62
99	35	1.44244	0.340725	1.98174	6.92819	39.2224	3000.46
100	35	1.48196	0.323666	2.00618	6.57761	37.674	2974.88
101	35	1.52135	0.306709	2.02952	6.25991	36.2473	2950.57
102	35	1.56354	0.288589	2.0556	5.88447	34.7126	2923.55
103	35	1.60635	0.270234	2.08131	5.52594	33.2574	2897.06
104	35	1.65172	0.250806	2.10936	5.11973	31.7348	2868.33
105	35	1.69828	0.230871	2.13761	4.71907	30.2673	2839.61
106	35	1.74735	0.209857	2.16796	4.27716	28.7608	2808.95
107	35	1.79813	0.188089	2.19894	3.83257	27.2964	2777.92
108	35	1.85152	0.16516	2.23195	3.35049	25.8135	2745.13
109	35	1.9071	0.141224	2.26592	2.85961	24.3672	2711.68
110	35	1.96554	0.11597	2.30195	2.33295	22.9178	2676.56
111	35	2.02669	0.0894266	2.33925	1.79295	21.5043	2640.57
112	35	2.09106	0.0613306	2.37874	1.21659	20.0995	2602.92
113	35	2.15874	0.031603	2.41978	0.623512	18.734	2564.28
114	35	2.23016	0	2.46328	0	17.3849	2523.85

0	36	0.154657	1.01509	1.47853	11.1467	85.9502	3545.06
1	36	0.160706	1.0114	1.47926	11.1751	85.8584	3544.25
2	36	0.166949	1.0076	1.4801	11.2022	85.7543	3543.34
3	36	0.173383	1.00369	1.48103	11.2281	85.6379	3542.32
4	36	0.180012	0.999677	1.48207	11.2526	85.5091	3541.18
5	36	0.186833	0.995555	1.48321	11.2758	85.368	3539.94
6	36	0.193847	0.991326	1.48445	11.2977	85.2146	3538.59
7	36	0.201054	0.986993	1.48578	11.3183	85.049	3537.13
8	36	0.208452	0.982556	1.48722	11.3377	84.8716	3535.55
9	36	0.216042	0.978018	1.48876	11.3559	84.6823	3533.88
10	36	0.223821	0.973379	1.49039	11.373	84.4815	3532.09
11	36	0.231789	0.968642	1.49211	11.3889	84.2693	3530.21
12	36	0.239944	0.963809	1.49393	11.4038	84.0461	3528.22
13	36	0.248285	0.958881	1.49584	11.4177	83.8121	3526.13
14	36	0.256809	0.953861	1.49785	11.4306	83.5676	3523.94
15	36	0.265515	0.948751	1.49994	11.4426	83.3129	3521.65
16	36	0.274401	0.943553	1.50211	11.4537	83.0482	3519.27
17	36	0.283465	0.938269	1.50438	11.464	82.7738	3516.79
18	36	0.292704	0.932902	1.50672	11.4734	82.4899	3514.22
19	36	0.302116	0.927454	1.50915	11.4821	82.1967	3511.57
20	36	0.3117	0.921927	1.51166	11.49	81.8945	3508.82
21	36	0.321452	0.916324	1.51426	11.4972	81.5835	3505.98
22	36	0.331372	0.910646	1.51693	11.5037	81.2638	3503.05
23	36	0.341456	0.904897	1.51968	11.5095	80.9355	3500.04
24	36	0.351703	0.899078	1.52251	11.5145	80.5988	3496.94
25	36	0.362111	0.893191	1.52543	11.5188	80.2537	3493.75
26	36	0.372677	0.887239	1.52842	11.5224	79.9004	3490.48
27	36	0.383401	0.881223	1.53149	11.5252	79.5387	3487.11
28	36	0.39428	0.875146	1.53464	11.5272	79.1688	3483.66
29	36	0.405313	0.869009	1.53788	11.5283	78.7907	3480.11
30	36	0.416498	0.862815	1.5412	11.5286	78.4042	3476.48
31	36	0.427834	0.856564	1.5446	11.5279	78.0094	3472.75
32	36	0.43932	0.850259	1.54809	11.5263	77.6062	3468.92
33	36	0.450954	0.843901	1.55167	11.5236	77.1946	3465
34	36	0.462735	0.837491	1.55534	11.5198	76.7743	3460.99
35	36	0.474663	0.831032	1.5591	11.5149	76.3455	3456.87
36	36	0.486736	0.824525	1.56295	11.5087	75.9079	3452.64
37	36	0.498953	0.817971	1.5669	11.5012	75.4616	3448.32
38	36	0.511313	0.811371	1.57095	11.4923	75.0064	3443.89
39	36	0.523816	0.804727	1.57509	11.482	74.5423	3439.34
40	36	0.536461	0.79804	1.57934	11.4702	74.0693	3434.69
41	36	0.549246	0.791311	1.58368	11.4568	73.5872	3429.93
42	36	0.56217	0.784542	1.58814	11.4418	73.0962	3425.05
43	36	0.575233	0.777735	1.5927	11.425	72.5961	3420.05
44	36	0.588433	0.770889	1.59736	11.4065	72.087	3414.94
45	36	0.60177	0.764008	1.60214	11.3861	71.569	3409.71
46	36	0.615241	0.757092	1.60703	11.3639	71.0421	3404.36
47	36	0.628845	0.750142	1.61202	11.3397	70.5065	3398.88
48	36	0.642581	0.743161	1.61713	11.3135	69.9622	3393.29
49	36	0.656447	0.736149	1.62236	11.2853	69.4093	3387.57
50	36	0.670129	0.729265	1.62724	11.2667	68.8952	3382.22
51	36	0.683308	0.722667	1.63145	11.266	68.4548	3377.61
52	36	0.696567	0.716062	1.63585	11.2606	67.9973	3372.8
53	36	0.709712	0.709546	1.64014	11.2584	67.5535	3368.11
54	36	0.723151	0.702918	1.6448	11.2476	67.074	3363.01
55	36	0.736457	0.696388	1.64928	11.2417	66.6147	3358.1
56	36	0.750165	0.689695	1.65426	11.2247	66.1087	3352.66
57	36	0.763612	0.683162	1.6589	11.2167	65.6395	3347.59
58	36	0.777444	0.676476	1.664	11.198	65.1266	3342.01
59	36	0.791315	0.669805	1.66914	11.1792	64.6131	3336.39
60	36	0.805137	0.663192	1.67422	11.1625	64.1092	3330.84
61	36	0.819339	0.656431	1.67977	11.1351	63.5629	3324.79
62	36	0.833317	0.64981	1.68504	11.1149	63.0467	3319.03
63	36	0.847463	0.643144	1.69053	11.09	62.513	3313.04
64	36	0.861936	0.636358	1.69643	11.0557	61.9437	3306.6
65	36	0.876089	0.629756	1.70197	11.0306	61.4138	3300.57
66	36	0.89043	0.6231	1.70775	10.9997	60.8634	3294.25
67	36	0.905078	0.616335	1.71395	10.9595	60.2795	3287.51
68	36	0.919507	0.609704	1.71991	10.925	59.7216	3281.02
69	36	0.933892	0.603127	1.72586	10.8907	59.1684	3274.53
70	36	0.948608	0.596431	1.73227	10.8458	58.5783	3267.56
71	36	0.963419	0.589724	1.73885	10.7968	57.9777	3260.41
72	36	0.977676	0.5833	1.74483	10.7618	57.4363	3253.91
73	36	0.992341	0.576722	1.75137	10.7134	56.8487	3246.81
74	36	1.00719	0.570093	1.75821	10.6575	56.2395	3239.38
75	36	1.02185	0.563578	1.76491	10.6045	55.6484	3232.11
76	36	1.03619	0.557236	1.77133	10.5578	55.0874	3225.16
77	36	1.05084	0.550784	1.77823	10.4991	54.4897	3217.68
78	36	1.0656	0.544313	1.78536	10.4342	53.8774	3209.96
79	36	1.08015	0.537963	1.79238	10.3711	53.2811	3202.38
80	36	1.0933	0.532242	1.7986	10.3184	52.7567	3195.65
81	36	1.09644	0.530883	1.8009	10.2788	52.5643	3193.17
82	36	1.10152	0.52868	1.80413	10.2311	52.2952	3189.69
83	36	1.10844	0.525681	1.80813	10.179	51.9631	3185.37
84	36	1.11667	0.522125	1.81221	10.1393	51.6259	3180.96
85	36	1.12696	0.517688	1.81729	10.0907	51.2091	3175.49
86	36	1.13932	0.512376	1.82334	10.0341	50.7166	3168.97
87	36	1.15367	0.50623	1.83026	9.97244	50.1586	3161.52
88	36	1.17004	0.499247	1.83808	9.90493	49.5339	3153.11
89	36	1.18863	0.491356	1.84703	9.82696	48.828	3143.5
90	36	1.20974	0.48244	1.85752	9.72856	48.0117	3132.26
91	36	1.2337	0.472372	1.87025	9.59011	47.0362	3118.62
92	36	1.26342	0.459952	1.88805	9.3523	45.7029	3099.61
93	36	1.3016	0.444071	1.91277	8.98211	43.9061	3073.29
94	36	1.33318	0.431	1.9302	8.77249	42.6773	3054.8
95	36	1.37054	0.415607	1.95328	8.44286	41.0975	3030.4
96	36	1.40493	0.401499	1.97256	8.20195	39.8184	3010.1
97	36	1.44377	0.385628	1.9962	7.86839	38.2993	2985.31
98	36	1.48135	0.370326	2.01769	7.58895	36.9642	2962.88
99	36	1.52245	0.353639	2.04257	7.23831	35.4719	2937.03
100	36	1.56339	0.337054	2.06637	6.91907	34.0959	2912.43
101	36	1.60733	0.319293	2.09292	6.54345	32.6196	2885.15
102	36	1.6519	0.301296	2.11914	6.18353	31.2195	2858.37
103	36	1.69921	0.282209	2.14771	5.77711	29.7579	2829.38
104	36	1.74778	0.262611	2.17651	5.37523	28.3495	2800.36
105	36	1.79904	0.241912	2.20744	4.93315	26.9067	2769.44
106	36	1.8521	0.220451	2.23904	4.48747	25.505	2738.12
107	36	1.90796	0.1978	2.27268	4.00533	24.0886	2705.06
108	36	1.96616	0.174127	2.30734	3.51348	22.708	2671.33
109	36	2.02743	0.149102	2.34408	2.98699	21.3276	2635.95
110	36	2.09159	0.122761	2.38216	2.44611	19.9822	2599.68
111	36	2.15923	0.0948226	2.42244	1.87071	18.6487	2561.79
112	36	2.23041	0.0652152	2.46436	1.27728	17.3525	2522.86
113	36	2.30562	0.0336677	2.50871	0.644322	16.0772	2482.24
114	36	2.38515	0	2.55488	0	14.8474	2440.6

0	37	0.164969	1.01719	1.50312	11.9004	82.9262	3518.17
1	37	0.171329	1.01355	1.50401	11.9278	82.8176	3517.19
2	37	0.177887	1.00981	1.50501	11.9539	82.6968	3516.1
3	37	0.184642	1.00597	1.50611	11.9787	82.5638	3514.89
4	37	0.191595	1.00202	1.50731	12.0022	82.4187	3513.58
5	37	0.198745	0.997968	1.50862	12.0244	82.2614	3512.15
6	37	0.206092	0.993818	1.51002	12.0454	82.0921	3510.62
7	37	0.213635	0.989569	1.51153	12.0651	81.9111	3508.97
8	37	0.221373	0.985223	1.51313	12.0836	81.7184	3507.21
9	37	0.229306	0.980781	1.51483	12.101	81.5143	3505.35
10	37	0.237432	0.976245	1.51663	12.1173	81.2991	3503.38
11	37	0.245749	0.971617	1.51853	12.1325	81.0729	3501.3
12	37	0.254256	0.966898	1.52052	12.1467	80.8361	3499.13
13	37	0.262952	0.962091	1.5226	12.1599	80.5889	3496.85
14	37	0.271833	0.957198	1.52477	12.1722	80.3316	3494.47
15	37	0.280899	0.952221	1.52703	12.1836	80.0644	3492
16	37	0.290147	0.947161	1.52937	12.1942	79.7877	3489.43
